Arsenal	GKP	Cech	£5.5	75	true	78	3
Arsenal	GKP	Macey	£?	0	false	0	0
Arsenal	GKP	Ospina	£4.9	0	false	0	0
Arsenal	DEF	Bellerín	£5.9	70	true	74	4
Arsenal	DEF	Chambers	£4.8	0	false	0	0
Arsenal	DEF	Debuchy	£?	0	false	0	0
Arsenal	DEF	Holding	£4.7	8	false	8	0
Arsenal	DEF	Kolasinac	£6.0	76	false	76	0
Arsenal	DEF	Koscielny	£6.0	65	true	66	1
Arsenal	DEF	Mertesacker	£4.9	14	false	14	0
Arsenal	DEF	Monreal	£5.5	84	true	85	1
Arsenal	DEF	Mustafi	£5.4	54	false	54	0
Arsenal	MID	Cazorla	£7.0	0	false	0	0
Arsenal	MID	Coquelin	£4.4	6	false	6	0
Arsenal	MID	Elneny	£4.5	11	false	11	0
Arsenal	MID	Iwobi	£5.1	29	true	33	4
Arsenal	MID	Maitland-Niles	£4.5	7	true	9	2
Arsenal	MID	Nelson	£4.9	0	false	0	0
Arsenal	MID	Ramsey	£7.1	81	false	81	0
Arsenal	MID	Sánchez	£11.9	68	true	75	7
Arsenal	MID	Walcott	£7.2	3	true	4	1
Arsenal	MID	Wilshere	£5.4	13	true	15	2
Arsenal	MID	Xhaka	£5.5	55	true	62	7
Arsenal	MID	Özil	£9.4	71	true	78	7
Arsenal	FWD	Giroud	£8.3	36	false	36	0
Arsenal	FWD	Lacazette	£10.4	69	true	74	5
Arsenal	FWD	Nketiah	�?	0	false	0	0
Arsenal	FWD	Welbeck	£7.5	35	true	36	1
Bournemouth	GKP	Begovic	£4.5	64	false	64	0
Bournemouth	GKP	Boruc	£4.3	0	false	0	0
Bournemouth	GKP	Federici	£4.0	0	false	0	0
Bournemouth	GKP	Ramsdale	£4.0	0	false	0	0
Bournemouth	DEF	Adam Smith	£4.8	27	true	26	-1
Bournemouth	DEF	Aké	£4.9	47	false	47	0
Bournemouth	DEF	Brad Smith	£4.0	0	false	0	0
Bournemouth	DEF	Daniels	£4.9	57	false	57	0
Bournemouth	DEF	Francis	£4.4	26	false	26	0
Bournemouth	DEF	Mings	£4.4	0	false	0	0
Bournemouth	DEF	Simpson	£?	0	true	1	1
Bournemouth	DEF	Steve Cook	£4.9	38	false	38	0
Bournemouth	MID	Arter	£4.9	24	false	24	0
Bournemouth	MID	Fraser	£5.3	24	true	26	2
Bournemouth	MID	Gosling	£4.9	12	true	14	2
Bournemouth	MID	Hyndman	�?	0	false	0	0
Bournemouth	MID	Ibe	£4.9	32	true	34	2
Bournemouth	MID	Lewis Cook	£4.4	20	false	20	0
Bournemouth	MID	Mahoney	�?	0	false	0	0
Bournemouth	MID	Pugh	£4.8	19	true	21	2
Bournemouth	MID	Stanislas	£5.9	28	true	29	1
Bournemouth	MID	Surman	£4.6	64	true	66	2
Bournemouth	FWD	Afobe	£5.7	18	true	19	1
Bournemouth	FWD	Callum Wilson	£5.9	28	false	28	0
Bournemouth	FWD	Defoe	£7.8	41	false	41	0
Bournemouth	FWD	King	£7.2	43	false	43	0
Bournemouth	FWD	Mousset	£4.9	7	true	8	1
Bournemouth	FWD	Wilson	�?	0	false	30	30
Brighton	GKP	Krul	£4.0	0	false	0	0
Brighton	GKP	Mäenpää	£4.0	0	false	0	0
Brighton	GKP	Ryan	£4.5	70	true	76	6
Brighton	DEF	Bong	£4.4	24	false	24	0
Brighton	DEF	Bruno	£4.5	51	true	57	6
Brighton	DEF	Duffy	£4.5	58	false	58	0
Brighton	DEF	Dunk	£4.4	44	true	51	7
Brighton	DEF	Goldson	£4.0	0	true	6	6
Brighton	DEF	Hünemeier	£3.9	1	false	1	0
Brighton	DEF	Rosenior	£4.0	3	false	3	0
Brighton	DEF	Schelotto	£4.5	4	false	4	0
Brighton	DEF	Suttner	£4.4	27	true	35	8
Brighton	MID	Brown	£5.3	15	false	15	0
Brighton	MID	Groß	£5.7	84	true	95	11
Brighton	MID	Izquierdo	£5.9	34	true	35	1
Brighton	MID	Kayal	£4.4	2	true	3	1
Brighton	MID	Knockaert	£5.7	47	true	50	3
Brighton	MID	March	£5.0	38	true	41	3
Brighton	MID	Molumby	£4.5	0	false	0	0
Brighton	MID	Murphy	£4.9	6	false	6	0
Brighton	MID	Pröpper	£5.4	48	true	51	3
Brighton	MID	Sidwell	£4.4	0	false	0	0
Brighton	MID	Skalak	£4.8	0	false	0	0
Brighton	MID	Stephens	£4.5	44	true	47	3
Brighton	FWD	Baldock	£4.9	0	false	0	0
Brighton	FWD	Hemed	£5.0	33	true	38	5
Brighton	FWD	Murray	£5.7	47	true	48	1
Burnley	GKP	Heaton	£4.9	8	false	8	0
Burnley	GKP	Legzdins	£4.0	0	false	0	0
Burnley	GKP	Lindegaard	£4.0	0	false	0	0
Burnley	GKP	Pope	£4.5	82	true	84	2
Burnley	DEF	Bardsley	£4.4	20	true	21	1
Burnley	DEF	Long	£4.0	15	true	16	1
Burnley	DEF	Lowton	£4.5	53	false	53	0
Burnley	DEF	Mee	£4.5	62	true	63	1
Burnley	DEF	Tarkowski	£4.5	68	false	68	0
Burnley	DEF	Taylor	£4.3	6	true	7	1
Burnley	DEF	Ward	£4.6	76	false	76	0
Burnley	MID	Arfield	£4.9	40	true	42	2
Burnley	MID	Brady	£5.5	56	false	56	0
Burnley	MID	Cork	£4.5	52	true	54	2
Burnley	MID	Defour	£5.5	47	true	48	1
Burnley	MID	Gudmundsson	£5.0	50	true	52	2
Burnley	MID	Hendrick	£5.4	49	true	51	2
Burnley	MID	Marney	£4.5	0	false	0	0
Burnley	MID	Ulvestad	£?	0	false	0	0
Burnley	MID	Walters	£5.3	2	false	2	0
Burnley	MID	Westwood	£4.4	7	false	7	0
Burnley	FWD	Barnes	£5.2	28	true	29	1
Burnley	FWD	Vokes	£6.0	32	true	33	1
Burnley	FWD	Wells	£4.9	0	true	1	1
Burnley	FWD	Wood	£6.6	48	true	49	1
Chelsea	GKP	Caballero	£4.9	0	false	0	0
Chelsea	GKP	Courtois	£5.5	74	true	80	6
Chelsea	GKP	Eduardo	£4.9	0	false	0	0
Chelsea	DEF	Alonso	£7.0	90	true	96	6
Chelsea	DEF	Azpilicueta	£6.6	89	true	95	6
Chelsea	DEF	Cahill	£6.3	39	false	39	0
Chelsea	DEF	Christensen	£5.5	52	true	58	6
Chelsea	DEF	David Luiz	£5.9	29	false	29	0
Chelsea	DEF	Moses	£6.5	42	true	48	6
Chelsea	DEF	Rüdiger	£5.9	49	true	55	6
Chelsea	DEF	Zappacosta	£5.9	33	true	34	1
Chelsea	MID	Ampadu	£?	1	false	1	0
Chelsea	MID	Bakayoko	£5.0	52	true	55	3
Chelsea	MID	Drinkwater	£4.9	9	false	9	0
Chelsea	MID	Fàbregas	£6.9	48	true	49	1
Chelsea	MID	Hazard	£10.5	79	true	82	3
Chelsea	MID	Hudson-Odoi	�?	0	false	0	0
Chelsea	MID	Kanté	£5.1	51	true	54	3
Chelsea	MID	Kenedy	£4.8	0	false	0	0
Chelsea	MID	Musonda	£4.8	2	false	2	0
Chelsea	MID	Pedro	£7.9	51	true	54	3
Chelsea	MID	Scott	£4.5	0	false	0	0
Chelsea	MID	Willian	£6.9	59	true	62	3
Chelsea	FWD	Batshuayi	£8.1	17	true	18	1
Chelsea	FWD	Morata	£10.3	86	false	86	0
Crystal Palace	GKP	Hennessey	£4.5	30	false	30	0
Crystal Palace	GKP	Henry	£?	0	false	0	0
Crystal Palace	GKP	Speroni	£4.0	31	true	33	2
Crystal Palace	DEF	Dann	£4.8	29	true	31	2
Crystal Palace	DEF	Delaney	£4.3	0	false	0	0
Crystal Palace	DEF	Fosu-Mensah	£4.5	15	false	15	0
Crystal Palace	DEF	Kelly	£4.3	13	true	15	2
Crystal Palace	DEF	Riedewald	£4.8	5	false	5	0
Crystal Palace	DEF	Sakho	£4.9	40	false	40	0
Crystal Palace	DEF	Schlupp	£4.8	34	true	36	2
Crystal Palace	DEF	Souaré	£4.5	0	false	0	0
Crystal Palace	DEF	Tomkins	£4.4	21	true	23	2
Crystal Palace	DEF	Ward	£4.8	27	false	27	0
Crystal Palace	DEF	van Aanholt	£5.2	7	true	8	1
Crystal Palace	MID	Cabaye	£5.4	39	true	42	3
Crystal Palace	MID	Kaikai	£4.4	1	false	1	0
Crystal Palace	MID	Lee Chung-yong	£4.4	3	false	3	0
Crystal Palace	MID	Loftus-Cheek	£4.5	44	true	51	7
Crystal Palace	MID	Lokilo	£4.4	0	false	0	0
Crystal Palace	MID	Lumeka	£4.5	1	false	1	0
Crystal Palace	MID	McArthur	£4.4	36	true	37	1
